,ID,Lat,Long,Label,Airport,Conventions,Entertainment,Fitness,Food,Government,Health,Hotels,Nightlife,Outdoor,Residence,School,Shops,Transports,University,Work,Total,Cost
1350,1422,44.436271999999995,8.969073,0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,33.0,920.0
1351,1423,44.419990999999996,8.967166,0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,29.0,910.0
1352,1424,44.420437,8.97217,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,0.0,18.0,910.0
1353,1425,44.421496999999995,8.974264999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,11.0,910.0
1354,1426,44.422943,8.976747999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,910.0
1355,1427,44.425476,8.979206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,910.0
1356,1428,44.42411,8.976662,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,910.0
1357,1429,44.423252000000005,8.975567999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,910.0
1358,1430,44.422638,8.973092999999999,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,13.0,910.0
1359,1431,44.422668,8.972284,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,13.0,910.0
1360,1432,44.42268,8.973443,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,11.0,910.0
1361,1433,44.423351000000004,8.975809,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,910.0
1362,1434,44.42411,8.976780999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,910.0
1363,1435,44.424991999999996,8.978786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,910.0
1364,1436,44.422626,8.976222,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,910.0
1365,1437,44.421482,8.97408,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,11.0,910.0
1366,1438,44.420506,8.972236,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,0.0,18.0,910.0
1367,1439,44.419918,8.966931,0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,14.0,0.0,1.0,1.0,29.0,910.0
1368,1440,44.421337,8.882008,1,0.0,0.0,2.0,6.0,17.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,29.0,0.0,1.0,14.0,79.0,1120.0
1369,1441,44.406353,8.946497,1,0.0,1.0,17.0,13.0,42.0,5.0,15.0,28.0,35.0,24.0,3.0,11.0,32.0,35.0,6.0,33.0,300.0,1475.0
1370,1442,44.406776,8.957527,1,0.0,0.0,7.0,4.0,29.0,2.0,12.0,1.0,10.0,16.0,0.0,5.0,20.0,8.0,29.0,12.0,155.0,1325.0
1371,1443,44.410671,8.958416999999999,1,0.0,0.0,7.0,11.0,37.0,1.0,13.0,1.0,9.0,17.0,3.0,6.0,23.0,9.0,5.0,10.0,152.0,1325.0
1372,1444,44.412834000000004,8.958205,1,0.0,0.0,5.0,10.0,35.0,2.0,16.0,1.0,12.0,10.0,3.0,5.0,30.0,8.0,4.0,4.0,145.0,1325.0
1373,1445,44.413517,8.957904,1,0.0,0.0,5.0,8.0,40.0,2.0,14.0,1.0,13.0,12.0,3.0,4.0,30.0,8.0,2.0,4.0,146.0,1325.0
1374,1446,44.413799,8.958352,1,0.0,0.0,5.0,9.0,37.0,2.0,14.0,1.0,13.0,11.0,3.0,4.0,30.0,8.0,3.0,3.0,143.0,1325.0
1375,1447,44.413589,8.960386,1,0.0,0.0,5.0,9.0,32.0,0.0,12.0,1.0,8.0,9.0,3.0,4.0,26.0,5.0,3.0,3.0,120.0,1325.0
1376,1448,44.413635,8.95859,1,0.0,0.0,5.0,9.0,36.0,2.0,14.0,1.0,12.0,10.0,3.0,4.0,31.0,8.0,3.0,3.0,141.0,1325.0
1377,1449,44.41357,8.957953,1,0.0,0.0,6.0,8.0,40.0,2.0,14.0,1.0,13.0,12.0,3.0,4.0,30.0,8.0,2.0,4.0,147.0,1325.0
1378,1450,44.412487,8.95861,1,0.0,0.0,6.0,9.0,43.0,1.0,16.0,1.0,10.0,10.0,3.0,6.0,34.0,8.0,4.0,4.0,155.0,1325.0
1379,1451,44.409991999999995,8.958122999999999,1,0.0,0.0,7.0,12.0,37.0,1.0,13.0,0.0,8.0,16.0,2.0,6.0,30.0,10.0,6.0,10.0,158.0,1325.0
1380,1452,44.411831,8.990253,0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0
1381,1453,44.413837,8.992624000000001,0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0
1382,1454,44.41523,8.995741,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,670.0
1383,1455,44.417015,8.998666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1384,1456,44.417145,9.001069000000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1385,1457,44.419918,9.002194,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1386,1458,44.423653,9.002,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,670.0
1387,1459,44.421219,9.005207,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,670.0
1388,1460,44.426331,9.008979,0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,670.0
1389,1461,44.427105,9.010824000000001,0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,670.0
1390,1462,44.427715,9.013395,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,670.0
1391,1463,44.428406,9.015355,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,670.0
1392,1464,44.429455,9.016936999999999,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,670.0
1393,1465,44.431366,9.018799000000001,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,670.0
1394,1466,44.432606,9.020365,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,670.0
1395,1467,44.433136,9.019162,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,670.0
1396,1468,44.432949,9.018813,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,670.0
1397,1469,44.432735,9.020391,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,670.0
1398,1470,44.431175,9.018517,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,670.0
1399,1471,44.42955,9.016882,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,670.0
1400,1472,44.428340999999996,9.015176,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,670.0
1401,1473,44.427879,9.013179,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,670.0
1402,1474,44.426941,9.010322,0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,670.0
1403,1475,44.42638,9.008794,0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,670.0
1404,1476,44.421425,9.004985000000001,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,670.0
1405,1477,44.423878,9.001933,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,670.0
1406,1478,44.419876,9.001935000000001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1407,1479,44.41724,9.000709,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1408,1480,44.416939,8.998395,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1409,1481,44.415378999999994,8.995251,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,670.0
1410,1482,44.413925,8.992628,0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0
1411,1483,44.412017999999996,8.990269,0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0
1412,1484,44.408695,8.988241,0,0.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,1.0,25.0,1120.0
1413,1485,44.428345,8.769578,0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,2.0,27.0,820.0
1414,1486,44.422138000000004,9.009734,0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,670.0
1415,1487,44.420513,9.006942,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,13.0,670.0
1416,1488,44.419952,9.003927000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,670.0
1417,1489,44.419216,9.001539999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1418,1490,44.417891999999995,8.921063,1,0.0,0.0,12.0,1.0,44.0,2.0,2.0,34.0,13.0,16.0,4.0,2.0,26.0,32.0,29.0,12.0,229.0,1120.0
1419,1492,44.419205,9.001642,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,670.0
1420,1493,44.419899,9.004072,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,670.0
1421,1494,44.420730999999996,9.007145,0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,15.0,670.0
1422,1495,44.42205,9.010042,0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,670.0
1423,1496,44.404755,9.001124,0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,845.0
1424,1497,44.405636,8.999271,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,845.0
1425,1498,44.405094,8.997010000000001,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1120.0
1426,1499,44.404709000000004,8.995637,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1120.0
1427,1500,44.403519,8.992714,0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,16.0,1120.0
1428,1501,44.403473,8.995141,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1120.0
1429,1502,44.402733000000005,8.993471000000001,0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,9.0,0.0,0.0,3.0,27.0,1120.0
1430,1503,44.401199,8.991127,0,0.0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,3.0,6.0,1.0,0.0,11.0,0.0,0.0,6.0,43.0,1120.0
1431,1504,44.402466,8.989396000000001,1,0.0,0.0,2.0,2.0,16.0,0.0,5.0,0.0,4.0,8.0,1.0,3.0,23.0,0.0,3.0,8.0,75.0,1120.0
1432,1505,44.403618,8.989588000000001,1,0.0,0.0,1.0,0.0,16.0,0.0,6.0,0.0,4.0,6.0,1.0,2.0,21.0,0.0,3.0,7.0,67.0,1120.0
1433,1506,44.405972,8.989177,0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,14.0,0.0,1.0,3.0,37.0,1120.0
1434,1507,44.407515999999994,8.98939,0,0.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,20.0,1120.0
1435,1508,44.408569,8.988461000000001,0,0.0,0.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,1.0,26.0,1120.0
1436,1509,44.40847,8.988575,0,0.0,0.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,24.0,1120.0
1437,1510,44.40736,8.989177999999999,0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,22.0,1120.0
1438,1511,44.405471999999996,8.989032,1,0.0,0.0,1.0,0.0,13.0,0.0,2.0,0.0,2.0,7.0,1.0,2.0,19.0,0.0,2.0,4.0,53.0,1120.0
1439,1512,44.403664,8.989463,1,0.0,0.0,1.0,1.0,16.0,0.0,6.0,0.0,3.0,6.0,1.0,2.0,25.0,0.0,3.0,7.0,71.0,1120.0
1440,1513,44.402309,8.989360000000001,1,0.0,0.0,2.0,2.0,14.0,0.0,5.0,0.0,4.0,8.0,1.0,3.0,23.0,0.0,3.0,8.0,73.0,1120.0
1441,1514,44.4011,8.991324,0,0.0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,3.0,6.0,1.0,0.0,15.0,0.0,1.0,6.0,48.0,1120.0
1442,1515,44.402553999999995,8.993471000000001,0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,9.0,0.0,0.0,3.0,28.0,1120.0
1443,1516,44.403793,8.995222,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1120.0
1444,1517,44.403576,8.992924,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,13.0,1120.0
1445,1518,44.404606,8.995704,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1120.0
1446,1519,44.405083000000005,8.997133,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1120.0
1447,1520,44.405559999999994,8.999234,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,845.0
1448,1521,44.415062,8.97124,0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,16.0,1325.0
1449,1522,44.414673,8.970803,0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,16.0,1325.0
1450,1523,44.414322,8.971033,0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,18.0,1325.0
1451,1524,44.41375,8.969459,0,0.0,0.0,2.0,1.0,8.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,33.0,1325.0
1452,1525,44.413406,8.969562,0,0.0,0.0,2.0,1.0,7.0,0.0,12.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,4.0,1.0,36.0,1325.0
1453,1526,44.413478999999995,8.969517999999999,0,0.0,0.0,2.0,1.0,7.0,0.0,12.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,4.0,1.0,36.0,1325.0
1454,1527,44.413631,8.969649,0,0.0,0.0,2.0,1.0,7.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,32.0,1325.0
1455,1528,44.414260999999996,8.971209,0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,18.0,1325.0
1456,1529,44.414703,8.97071,0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,1325.0
1457,1530,44.394405,9.005683,0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,4.0,5.0,1.0,15.0,2.0,0.0,3.0,46.0,0.0
1458,1531,44.401855,8.931502,1,0.0,0.0,25.0,9.0,25.0,4.0,4.0,5.0,29.0,26.0,3.0,5.0,9.0,2.0,9.0,26.0,181.0,1210.0
1459,1532,44.474049,8.908963,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,16.0,670.0
1460,1534,44.416714,8.922071,1,0.0,0.0,18.0,1.0,37.0,2.0,3.0,38.0,14.0,19.0,5.0,2.0,22.0,31.0,43.0,13.0,248.0,1120.0
1461,1535,44.425339,8.845005,1,0.0,0.0,5.0,6.0,46.0,2.0,14.0,1.0,11.0,7.0,2.0,1.0,22.0,13.0,2.0,9.0,141.0,1325.0
1462,1537,44.415768,8.924785,1,0.0,1.0,25.0,1.0,33.0,4.0,2.0,35.0,19.0,23.0,9.0,3.0,20.0,30.0,44.0,21.0,270.0,1120.0
1463,1538,44.440681,8.891892,0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,8.0,3.0,0.0,6.0,34.0,930.0
1464,1539,44.441994,8.893,0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,0.0,3.0,29.0,670.0
1465,1540,44.442245,8.894730000000001,0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,4.0,0.0,2.0,27.0,670.0
1466,1541,44.442673,8.896221,0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,10.0,3.0,0.0,3.0,32.0,670.0
1467,1542,44.44318,8.896307,0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,10.0,3.0,0.0,2.0,30.0,670.0
1468,1543,44.437435,8.892247,0,0.0,0.0,2.0,3.0,9.0,1.0,4.0,0.0,1.0,5.0,1.0,0.0,8.0,5.0,0.0,6.0,45.0,930.0
1469,1544,44.42865,8.953333,0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,22.0,0.0,0.0,3.0,43.0,670.0
1470,1545,44.428715000000004,8.953883,0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,22.0,0.0,0.0,3.0,40.0,920.0
1471,1546,44.385028999999996,9.033062,1,0.0,0.0,0.0,1.0,34.0,0.0,5.0,1.0,9.0,7.0,0.0,2.0,18.0,3.0,0.0,4.0,84.0,2050.0
1472,1547,44.425036999999996,8.849350999999999,1,0.0,0.0,7.0,7.0,46.0,4.0,14.0,1.0,11.0,9.0,5.0,1.0,29.0,15.0,2.0,15.0,166.0,1325.0
1473,1549,44.420517,8.880571,1,0.0,0.0,2.0,5.0,13.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,24.0,1.0,1.0,15.0,70.0,1120.0
1474,1551,44.38327,9.050414,0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,3.0,5.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,34.0,1675.0
1475,1552,44.406647,8.96911,1,0.0,0.0,2.0,1.0,21.0,0.0,37.0,1.0,4.0,7.0,4.0,1.0,30.0,2.0,29.0,6.0,145.0,1325.0
1476,1553,44.432171000000004,8.769813000000001,0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,2.0,1.0,21.0,0.0
1477,1554,44.422043,8.929376,0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,2.0,7.0,1.0,2.0,7.0,5.0,7.0,0.0,44.0,1325.0
1478,1557,44.415577,8.873775,1,0.0,0.0,4.0,4.0,22.0,1.0,6.0,1.0,0.0,5.0,1.0,1.0,25.0,5.0,2.0,9.0,86.0,780.0
1479,1558,44.402412,9.005759,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,845.0
1480,1559,44.400890000000004,9.005083,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0
1481,1560,44.402283000000004,9.005181,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,845.0
1482,1563,44.429131,8.770667999999999,0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,7.0,2.0,2.0,31.0,820.0
1483,1564,44.429459,8.772541,0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,5.0,2.0,2.0,35.0,820.0
1484,1565,44.430977,8.774166000000001,0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,11.0,5.0,2.0,1.0,33.0,820.0
1485,1566,44.430836,8.773334,0,0.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,9.0,5.0,2.0,1.0,32.0,820.0
1486,1567,44.431053000000006,8.77401,0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,10.0,5.0,2.0,1.0,32.0,820.0
1487,1568,44.429039,8.773494,0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,6.0,2.0,2.0,34.0,820.0
1488,1570,44.418438,8.922452,1,0.0,0.0,11.0,1.0,34.0,2.0,1.0,33.0,11.0,16.0,5.0,3.0,18.0,26.0,23.0,11.0,195.0,1120.0
1489,1571,44.458763,8.896036,0,0.0,0.0,2.0,1.0,9.0,2.0,6.0,0.0,0.0,4.0,0.0,1.0,15.0,5.0,0.0,1.0,46.0,670.0
1490,1572,44.458725,8.89616,1,0.0,1.0,2.0,1.0,10.0,2.0,6.0,0.0,0.0,4.0,0.0,1.0,18.0,5.0,0.0,1.0,51.0,670.0
1491,1573,44.413292,8.944045,1,0.0,1.0,10.0,9.0,34.0,1.0,10.0,17.0,4.0,21.0,2.0,6.0,20.0,6.0,8.0,22.0,171.0,1325.0
1492,1574,44.417458,8.926966,1,0.0,1.0,20.0,0.0,38.0,3.0,2.0,38.0,14.0,24.0,7.0,2.0,22.0,25.0,33.0,10.0,239.0,1120.0
1493,1575,44.415859000000005,8.912962,1,0.0,0.0,4.0,2.0,31.0,1.0,5.0,5.0,2.0,12.0,2.0,1.0,25.0,17.0,5.0,6.0,118.0,1325.0
1494,1576,44.415958,8.91323,1,0.0,0.0,4.0,2.0,29.0,1.0,5.0,6.0,3.0,11.0,2.0,1.0,25.0,17.0,5.0,6.0,117.0,1325.0
1495,1577,44.427578000000004,8.851075,1,0.0,0.0,5.0,10.0,41.0,4.0,10.0,1.0,8.0,13.0,6.0,3.0,28.0,8.0,1.0,8.0,146.0,1325.0
1496,1578,44.427574,8.850947,1,0.0,0.0,6.0,10.0,38.0,4.0,11.0,1.0,8.0,12.0,6.0,3.0,28.0,7.0,1.0,8.0,143.0,1325.0
1497,1580,44.406425,8.934536,1,0.0,12.0,33.0,18.0,44.0,25.0,18.0,37.0,41.0,32.0,14.0,10.0,39.0,20.0,20.0,38.0,401.0,1475.0
1498,1581,44.430183,8.812104,0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,8.0,0.0,1.0,1.0,27.0,1325.0
1499,1582,44.429737,8.813437,0,0.0,1.0,3.0,1.0,9.0,0.0,6.0,0.0,1.0,6.0,2.0,0.0,12.0,1.0,1.0,5.0,48.0,1325.0
1500,1583,44.429352,8.812031,0,0.0,1.0,3.0,1.0,8.0,0.0,3.0,1.0,1.0,7.0,3.0,0.0,8.0,0.0,1.0,4.0,41.0,1325.0
